logID,fightID,encounterID,sourceID,timestamp.x,abilityGameID.x,delayms.x,row_number,timestamp.y,abilityGameID.y,delayms.y,indicator,total_delay,encounterName
Jk74pBFZN6hrMCXK,25,100627,14,3713292,27014,1398,1,3714228,75,936,1,2334,<b><span style='color:#005F73;'>Morogrim</span></b>
Jk74pBFZN6hrMCXK,25,100627,14,3719984,27014,483,2,3720284,75,300,1,783,<b><span style='color:#005F73;'>Morogrim</span></b>
Jk74pBFZN6hrMCXK,25,100627,14,3727542,27014,575,3,3727841,75,299,1,874,<b><span style='color:#005F73;'>Morogrim</span></b>
Jk74pBFZN6hrMCXK,25,100627,14,3734139,27014,449,4,3734687,27019,548,1,997,<b><span style='color:#005F73;'>Morogrim</span></b>
Jk74pBFZN6hrMCXK,25,100627,14,3748547,27014,1339,5,3749749,27019,1202,1,2541,<b><span style='color:#005F73;'>Morogrim</span></b>
Jk74pBFZN6hrMCXK,25,100627,14,3765042,27014,1729,6,3765211,75,169,1,1898,<b><span style='color:#005F73;'>Morogrim</span></b>
Jk74pBFZN6hrMCXK,25,100627,14,3774293,27014,996,7,3774526,75,233,1,1229,<b><span style='color:#005F73;'>Morogrim</span></b>
Jk74pBFZN6hrMCXK,25,100627,14,3799712,27014,1855,8,3799979,75,267,1,2122,<b><span style='color:#005F73;'>Morogrim</span></b>
Jk74pBFZN6hrMCXK,25,100627,14,3807399,27014,301,9,3807795,75,396,1,697,<b><span style='color:#005F73;'>Morogrim</span></b>
Jk74pBFZN6hrMCXK,25,100627,14,3813707,27014,839,10,3814129,34120,422,1,1261,<b><span style='color:#005F73;'>Morogrim</span></b>
Jk74pBFZN6hrMCXK,25,100627,14,3870698,27014,277,13,3871610,34120,912,1,1189,<b><span style='color:#005F73;'>Morogrim</span></b>
Jk74pBFZN6hrMCXK,25,100627,14,3877591,27014,792,14,3878300,34120,709,1,1501,<b><span style='color:#005F73;'>Morogrim</span></b>
Jk74pBFZN6hrMCXK,25,100627,14,3877596,1,797,15,3878300,34120,704,1,1501,<b><span style='color:#005F73;'>Morogrim</span></b>
Jk74pBFZN6hrMCXK,25,100627,14,3883985,27014,442,16,3884347,75,362,1,804,<b><span style='color:#005F73;'>Morogrim</span></b>
Jk74pBFZN6hrMCXK,25,100627,14,3889716,1,172,17,3891052,34120,1336,1,1508,<b><span style='color:#005F73;'>Morogrim</span></b>
Jk74pBFZN6hrMCXK,25,100627,14,3894468,27014,706,18,3895341,75,873,1,1579,<b><span style='color:#005F73;'>Morogrim</span></b>
Jk74pBFZN6hrMCXK,25,100627,14,3894490,1,728,19,3895341,75,851,1,1579,<b><span style='color:#005F73;'>Morogrim</span></b>
Jk74pBFZN6hrMCXK,25,100627,14,3902078,1,2309,20,3902617,75,539,1,2848,<b><span style='color:#005F73;'>Morogrim</span></b>
Jk74pBFZN6hrMCXK,25,100627,14,3905685,27014,799,21,3906537,75,852,1,1651,<b><span style='color:#005F73;'>Morogrim</span></b>
Jk74pBFZN6hrMCXK,25,100627,14,3905696,1,810,22,3906537,75,841,1,1651,<b><span style='color:#005F73;'>Morogrim</span></b>
Jk74pBFZN6hrMCXK,30,100626,14,4306347,27014,2145,1,4307481,75,1134,1,3279,<b><span style='color:#005F73;'>FLK</span></b>
Jk74pBFZN6hrMCXK,30,100626,14,4315834,27014,777,2,4316112,27019,278,1,1055,<b><span style='color:#005F73;'>FLK</span></b>
Jk74pBFZN6hrMCXK,30,100626,14,4322053,27014,577,3,4322574,75,521,1,1098,<b><span style='color:#005F73;'>FLK</span></b>
Jk74pBFZN6hrMCXK,30,100626,14,4331219,27014,1331,4,4331663,75,444,1,1775,<b><span style='color:#005F73;'>FLK</span></b>
Jk74pBFZN6hrMCXK,30,100626,14,4337795,27014,1206,5,4338078,75,283,1,1489,<b><span style='color:#005F73;'>FLK</span></b>
Jk74pBFZN6hrMCXK,30,100626,14,4340566,1,560,6,4341204,34120,638,1,1198,<b><span style='color:#005F73;'>FLK</span></b>
Jk74pBFZN6hrMCXK,30,100626,14,4343875,27014,1162,7,4344152,75,277,1,1439,<b><span style='color:#005F73;'>FLK</span></b>
Jk74pBFZN6hrMCXK,30,100626,14,4348073,1,1303,8,4349066,75,993,1,2296,<b><span style='color:#005F73;'>FLK</span></b>
Jk74pBFZN6hrMCXK,30,100626,14,4352686,27014,667,9,4353838,75,1152,1,1819,<b><span style='color:#005F73;'>FLK</span></b>
Jk74pBFZN6hrMCXK,30,100626,14,4352697,1,678,10,4353838,75,1141,1,1819,<b><span style='color:#005F73;'>FLK</span></b>
Jk74pBFZN6hrMCXK,30,100626,14,4360392,27014,391,11,4361241,75,849,1,1240,<b><span style='color:#005F73;'>FLK</span></b>
Jk74pBFZN6hrMCXK,30,100626,14,4360403,1,402,12,4361241,75,838,1,1240,<b><span style='color:#005F73;'>FLK</span></b>
Jk74pBFZN6hrMCXK,30,100626,14,4367944,27014,393,13,4368260,75,316,1,709,<b><span style='color:#005F73;'>FLK</span></b>
Jk74pBFZN6hrMCXK,30,100626,14,4374592,27014,508,14,4374902,75,310,1,818,<b><span style='color:#005F73;'>FLK</span></b>
Jk74pBFZN6hrMCXK,30,100626,14,4383393,27014,367,15,4383693,75,300,1,667,<b><span style='color:#005F73;'>FLK</span></b>
Jk74pBFZN6hrMCXK,30,100626,34,4350289,27014,1552,1,4351118,34120,829,1,2381,<b><span style='color:#005F73;'>FLK</span></b>
Jk74pBFZN6hrMCXK,30,100626,34,4357657,27014,487,2,4358178,34120,521,1,1008,<b><span style='color:#005F73;'>FLK</span></b>
Jk74pBFZN6hrMCXK,30,100626,34,4363419,1,1592,3,4365037,27021,1618,1,3210,<b><span style='color:#005F73;'>FLK</span></b>
Jk74pBFZN6hrMCXK,30,100626,34,4366648,27014,950,4,4367296,34120,648,1,1598,<b><span style='color:#005F73;'>FLK</span></b>
Jk74pBFZN6hrMCXK,30,100626,34,4372967,27014,481,5,4373658,34120,691,1,1172,<b><span style='color:#005F73;'>FLK</span></b>
Jk74pBFZN6hrMCXK,30,100626,34,4372979,1,493,6,4373658,34120,679,1,1172,<b><span style='color:#005F73;'>FLK</span></b>
Jk74pBFZN6hrMCXK,30,100626,34,4379088,27014,443,7,4380080,34120,992,1,1435,<b><span style='color:#005F73;'>FLK</span></b>
Jk74pBFZN6hrMCXK,36,100625,14,4700532,27014,1765,1,4700909,75,377,1,2142,<b><span style='color:#005F73;'>Leo</span></b>
Jk74pBFZN6hrMCXK,36,100625,14,4707223,27014,466,2,4707547,75,324,1,790,<b><span style='color:#005F73;'>Leo</span></b>
Jk74pBFZN6hrMCXK,36,100625,14,4714389,27014,562,3,4714792,75,403,1,965,<b><span style='color:#005F73;'>Leo</span></b>
Jk74pBFZN6hrMCXK,36,100625,14,4721223,27014,530,4,4722590,75,1367,1,1897,<b><span style='color:#005F73;'>Leo</span></b>
Jk74pBFZN6hrMCXK,36,100625,14,4739962,27014,1335,5,4740246,75,284,1,1619,<b><span style='color:#005F73;'>Leo</span></b>
Jk74pBFZN6hrMCXK,36,100625,14,4746396,27014,742,6,4746699,75,303,1,1045,<b><span style='color:#005F73;'>Leo</span></b>
Jk74pBFZN6hrMCXK,36,100625,14,4746401,1,747,7,4746699,75,298,1,1045,<b><span style='color:#005F73;'>Leo</span></b>
Jk74pBFZN6hrMCXK,36,100625,14,4751795,1,562,8,4754227,75,2432,1,2994,<b><span style='color:#005F73;'>Leo</span></b>
Jk74pBFZN6hrMCXK,36,100625,14,4761713,27014,1160,9,4762067,75,354,1,1514,<b><span style='color:#005F73;'>Leo</span></b>
Jk74pBFZN6hrMCXK,36,100625,14,4771098,27014,761,10,4771514,75,416,1,1177,<b><span style='color:#005F73;'>Leo</span></b>
Jk74pBFZN6hrMCXK,36,100625,14,4777820,27014,466,11,4778979,75,1159,1,1625,<b><span style='color:#005F73;'>Leo</span></b>
Jk74pBFZN6hrMCXK,40,100623,14,5122675,27014,2729,1,5123316,75,641,1,3370,<b><span style='color:#005F73;'>Hydross</span></b>
Jk74pBFZN6hrMCXK,40,100623,14,5130517,27014,807,2,5130807,75,290,1,1097,<b><span style='color:#005F73;'>Hydross</span></b>
Jk74pBFZN6hrMCXK,40,100623,14,5136870,27014,533,3,5137178,75,308,1,841,<b><span style='color:#005F73;'>Hydross</span></b>
Jk74pBFZN6hrMCXK,40,100623,14,5143199,27014,320,4,5143773,27019,574,1,894,<b><span style='color:#005F73;'>Hydross</span></b>
Jk74pBFZN6hrMCXK,40,100623,14,5149553,27014,572,5,5149856,75,303,1,875,<b><span style='color:#005F73;'>Hydross</span></b>
Jk74pBFZN6hrMCXK,40,100623,14,5157502,27014,476,6,5158325,75,823,1,1299,<b><span style='color:#005F73;'>Hydross</span></b>
Jk74pBFZN6hrMCXK,40,100623,14,5165434,27014,437,7,5165739,75,305,1,742,<b><span style='color:#005F73;'>Hydross</span></b>
Jk74pBFZN6hrMCXK,40,100623,14,5172000,27014,467,8,5172338,75,338,1,805,<b><span style='color:#005F73;'>Hydross</span></b>
Jk74pBFZN6hrMCXK,40,100623,14,5178614,27014,343,9,5178909,75,295,1,638,<b><span style='color:#005F73;'>Hydross</span></b>
Jk74pBFZN6hrMCXK,40,100623,14,5184855,27014,2102,10,5185443,75,588,1,2690,<b><span style='color:#005F73;'>Hydross</span></b>
Jk74pBFZN6hrMCXK,40,100623,14,5191478,27014,361,11,5191772,75,294,1,655,<b><span style='color:#005F73;'>Hydross</span></b>
Jk74pBFZN6hrMCXK,40,100623,34,5127199,27014,2322,1,5128169,75,970,1,3292,<b><span style='color:#005F73;'>Hydross</span></b>
Jk74pBFZN6hrMCXK,40,100623,34,5132305,1,757,2,5132984,75,679,1,1436,<b><span style='color:#005F73;'>Hydross</span></b>
Jk74pBFZN6hrMCXK,40,100623,34,5134992,27014,1878,3,5135513,75,521,1,2399,<b><span style='color:#005F73;'>Hydross</span></b>
Jk74pBFZN6hrMCXK,40,100623,34,5141097,27014,671,4,5142480,75,1383,1,2054,<b><span style='color:#005F73;'>Hydross</span></b>
Jk74pBFZN6hrMCXK,40,100623,34,5155822,27014,1071,6,5156483,75,661,1,1732,<b><span style='color:#005F73;'>Hydross</span></b>
Jk74pBFZN6hrMCXK,40,100623,34,5161084,1,738,7,5161764,75,680,1,1418,<b><span style='color:#005F73;'>Hydross</span></b>
Jk74pBFZN6hrMCXK,40,100623,34,5168141,27014,609,8,5169214,75,1073,1,1682,<b><span style='color:#005F73;'>Hydross</span></b>
Jk74pBFZN6hrMCXK,40,100623,34,5174552,27014,937,9,5175678,75,1126,1,2063,<b><span style='color:#005F73;'>Hydross</span></b>
Jk74pBFZN6hrMCXK,40,100623,34,5184233,27014,1126,10,5184867,75,634,1,1760,<b><span style='color:#005F73;'>Hydross</span></b>
Jk74pBFZN6hrMCXK,40,100623,34,5188058,1,1030,11,5188764,75,706,1,1736,<b><span style='color:#005F73;'>Hydross</span></b>
Jk74pBFZN6hrMCXK,40,100623,34,5191940,27014,924,12,5192608,75,668,1,1592,<b><span style='color:#005F73;'>Hydross</span></b>
Jk74pBFZN6hrMCXK,42,100628,14,5693486,27014,3296,1,5693723,75,237,1,3533,<b><span style='color:#005F73;'>Vashj</span></b>
Jk74pBFZN6hrMCXK,42,100628,14,5702843,27014,303,2,5703965,75,1122,1,1425,<b><span style='color:#005F73;'>Vashj</span></b>
Jk74pBFZN6hrMCXK,42,100628,14,5709865,27014,828,3,5710669,75,804,1,1632,<b><span style='color:#005F73;'>Vashj</span></b>
Jk74pBFZN6hrMCXK,42,100628,14,5712585,1,313,4,5714253,75,1668,1,1981,<b><span style='color:#005F73;'>Vashj</span></b>
Jk74pBFZN6hrMCXK,42,100628,14,5717184,27014,621,5,5717516,75,332,1,953,<b><span style='color:#005F73;'>Vashj</span></b>
Jk74pBFZN6hrMCXK,42,100628,14,5739394,27014,1235,8,5739634,34120,240,1,1475,<b><span style='color:#005F73;'>Vashj</span></b>
Jk74pBFZN6hrMCXK,55,100730,14,7995242,27014,1535,1,7996178,75,936,1,2471,<b><span style='color:#990033;'>Al&#39;ar</span></b>
Jk74pBFZN6hrMCXK,55,100730,14,7998642,1,344,2,7999926,75,1284,1,1628,<b><span style='color:#990033;'>Al&#39;ar</span></b>
Jk74pBFZN6hrMCXK,55,100730,14,8004239,27014,714,3,8004523,75,284,1,998,<b><span style='color:#990033;'>Al&#39;ar</span></b>
Jk74pBFZN6hrMCXK,55,100730,14,8012626,27014,448,4,8013088,75,462,1,910,<b><span style='color:#990033;'>Al&#39;ar</span></b>
Jk74pBFZN6hrMCXK,55,100730,14,8012637,1,459,5,8013088,75,451,1,910,<b><span style='color:#990033;'>Al&#39;ar</span></b>
Jk74pBFZN6hrMCXK,55,100730,14,8018910,27014,369,6,8019213,75,303,1,672,<b><span style='color:#990033;'>Al&#39;ar</span></b>
Jk74pBFZN6hrMCXK,55,100730,14,8025475,27014,566,7,8026060,75,585,1,1151,<b><span style='color:#990033;'>Al&#39;ar</span></b>
Jk74pBFZN6hrMCXK,55,100730,14,8042837,27014,1221,9,8044818,75,1981,1,3202,<b><span style='color:#990033;'>Al&#39;ar</span></b>
Jk74pBFZN6hrMCXK,55,100730,14,8050077,27014,415,10,8050448,34120,371,1,786,<b><span style='color:#990033;'>Al&#39;ar</span></b>
Jk74pBFZN6hrMCXK,55,100730,14,8056886,27014,464,11,8057273,34120,387,1,851,<b><span style='color:#990033;'>Al&#39;ar</span></b>
Jk74pBFZN6hrMCXK,55,100730,14,8094598,27014,2086,12,8095848,27019,1250,1,3336,<b><span style='color:#990033;'>Al&#39;ar</span></b>
Jk74pBFZN6hrMCXK,55,100730,14,8104401,27014,395,13,8104896,34120,495,1,890,<b><span style='color:#990033;'>Al&#39;ar</span></b>
Jk74pBFZN6hrMCXK,55,100730,14,8111969,27014,541,14,8112255,75,286,1,827,<b><span style='color:#990033;'>Al&#39;ar</span></b>
Jk74pBFZN6hrMCXK,55,100730,14,8119018,27014,562,15,8119317,75,299,1,861,<b><span style='color:#990033;'>Al&#39;ar</span></b>
Jk74pBFZN6hrMCXK,55,100730,34,8016699,27014,829,3,8017378,75,679,1,1508,<b><span style='color:#990033;'>Al&#39;ar</span></b>
Jk74pBFZN6hrMCXK,55,100730,34,8016711,1,841,4,8017378,75,667,1,1508,<b><span style='color:#990033;'>Al&#39;ar</span></b>
Jk74pBFZN6hrMCXK,55,100730,34,8024328,27014,672,5,8025297,34120,969,1,1641,<b><span style='color:#990033;'>Al&#39;ar</span></b>
Jk74pBFZN6hrMCXK,55,100730,34,8036509,27014,709,6,8037451,75,942,1,1651,<b><span style='color:#990033;'>Al&#39;ar</span></b>
Jk74pBFZN6hrMCXK,55,100730,34,8044432,27014,658,7,8045090,75,658,1,1316,<b><span style='color:#990033;'>Al&#39;ar</span></b>
Jk74pBFZN6hrMCXK,55,100730,34,8049374,1,361,8,8050706,34120,1332,1,1693,<b><span style='color:#990033;'>Al&#39;ar</span></b>
Jk74pBFZN6hrMCXK,55,100730,34,8053972,27014,1076,9,8054819,75,847,1,1923,<b><span style='color:#990033;'>Al&#39;ar</span></b>
Jk74pBFZN6hrMCXK,55,100730,34,8059276,1,606,10,8060207,27019,931,1,1537,<b><span style='color:#990033;'>Al&#39;ar</span></b>
Jk74pBFZN6hrMCXK,55,100730,34,8108607,27014,2233,12,8109935,75,1328,1,3561,<b><span style='color:#990033;'>Al&#39;ar</span></b>
Jk74pBFZN6hrMCXK,55,100730,34,8108618,1,2244,13,8109935,75,1317,1,3561,<b><span style='color:#990033;'>Al&#39;ar</span></b>
Jk74pBFZN6hrMCXK,55,100730,34,8117215,27014,1145,14,8118037,75,822,1,1967,<b><span style='color:#990033;'>Al&#39;ar</span></b>
Jk74pBFZN6hrMCXK,74,100732,14,9863451,1,413,1,9864512,27019,1061,1,1474,<b><span style='color:#990033;'>Solarian
Jk74pBFZN6hrMCXK,74,100732,14,9869594,27014,591,2,9870062,75,468,1,1059,<b><span style='color:#990033;'>Solarian
Jk74pBFZN6hrMCXK,74,100732,14,9876180,27014,375,3,9876541,27019,361,1,736,<b><span style='color:#990033;'>Solarian
Jk74pBFZN6hrMCXK,74,100732,14,9882740,27014,561,4,9882974,27019,234,1,795,<b><span style='color:#990033;'>Solarian
Jk74pBFZN6hrMCXK,74,100732,14,9889186,27014,358,5,9889486,27019,300,1,658,<b><span style='color:#990033;'>Solarian
Jk74pBFZN6hrMCXK,74,100732,14,9895680,27014,668,6,9895953,27019,273,1,941,<b><span style='color:#990033;'>Solarian
Jk74pBFZN6hrMCXK,74,100732,14,9901937,27014,639,7,9902289,27019,352,1,991,<b><span style='color:#990033;'>Solarian
Jk74pBFZN6hrMCXK,74,100732,14,9905130,1,2058,8,9905573,75,443,1,2501,<b><span style='color:#990033;'>Solarian
Jk74pBFZN6hrMCXK,74,100732,14,9912283,27014,583,9,9913625,75,1342,1,1925,<b><span style='color:#990033;'>Solarian
Jk74pBFZN6hrMCXK,74,100732,34,9869749,27014,734,1,9870822,75,1073,1,1807,<b><span style='color:#990033;'>Solarian
Jk74pBFZN6hrMCXK,74,100732,34,9869762,1,747,2,9870822,75,1060,1,1807,<b><span style='color:#990033;'>Solarian
Jk74pBFZN6hrMCXK,74,100732,34,9874546,1,1072,3,9874699,75,153,1,1225,<b><span style='color:#990033;'>Solarian
Jk74pBFZN6hrMCXK,74,100732,34,9878102,27014,1006,4,9878816,75,714,1,1720,<b><span style='color:#990033;'>Solarian
Jk74pBFZN6hrMCXK,74,100732,34,9884191,27014,885,5,9886628,27021,2437,1,3322,<b><span style='color:#990033;'>Solarian
Jk74pBFZN6hrMCXK,74,100732,34,9884202,1,896,6,9886628,27021,2426,1,3322,<b><span style='color:#990033;'>Solarian
Jk74pBFZN6hrMCXK,74,100732,34,9905875,27014,1640,7,9907691,75,1816,1,3456,<b><span style='color:#990033;'>Solarian
Jk74pBFZN6hrMCXK,81,100733,14,10348442,27014,1728,1,10350425,75,1983,1,3711,<b><span style='color:#990033;'>KT
Jk74pBFZN6hrMCXK,81,100733,14,10368706,27014,602,2,10369558,75,852,1,1454,<b><span style='color:#990033;'>KT
Jk74pBFZN6hrMCXK,81,100733,14,10558647,27014,808,3,10559191,75,544,1,1352,<b><span style='color:#990033;'>KT
Jk74pBFZN6hrMCXK,81,100733,14,10578743,27014,524,5,10579705,34120,962,1,1486,<b><span style='color:#990033;'>KT
Jk74pBFZN6hrMCXK,81,100733,14,10578754,1,535,6,10579705,34120,951,1,1486,<b><span style='color:#990033;'>KT
Jk74pBFZN6hrMCXK,81,100733,14,10589981,27014,1257,7,10590905,75,924,1,2181,<b><span style='color:#990033;'>KT
Jk74pBFZN6hrMCXK,81,100733,14,10597479,27014,1079,8,10598023,75,544,1,1623,<b><span style='color:#990033;'>KT
Jk74pBFZN6hrMCXK,81,100733,14,10674391,27014,1315,9,10675338,75,947,1,2262,<b><span style='color:#990033;'>KT
Jk74pBFZN6hrMCXK,81,100733,14,10696797,27014,1400,11,10697177,75,380,1,1780,<b><span style='color:#990033;'>KT
Jk74pBFZN6hrMCXK,81,100733,14,10703573,27014,644,12,10703983,75,410,1,1054,<b><span style='color:#990033;'>KT
Jk74pBFZN6hrMCXK,81,100733,34,10453838,27014,679,4,10455092,75,1254,1,1933,<b><span style='color:#990033;'>KT
Jk74pBFZN6hrMCXK,81,100733,34,10576684,27014,429,5,10577811,34120,1127,1,1556,<b><span style='color:#990033;'>KT
Jk74pBFZN6hrMCXK,81,100733,34,10584138,27014,842,6,10585195,34120,1057,1,1899,<b><span style='color:#990033;'>KT
Jk74pBFZN6hrMCXK,81,100733,34,10589566,1,1529,7,10589757,75,191,1,1720,<b><span style='color:#990033;'>KT
Jk74pBFZN6hrMCXK,81,100733,34,10593554,27014,865,8,10595247,75,1693,1,2558,<b><span style='color:#990033;'>KT
Jk74pBFZN6hrMCXK,81,100733,34,10599798,27014,1717,9,10600655,75,857,1,2574,<b><span style='color:#990033;'>KT
Jk74pBFZN6hrMCXK,81,100733,34,10612287,27014,1101,10,10613714,75,1427,1,2528,<b><span style='color:#990033;'>KT
Jk74pBFZN6hrMCXK,81,100733,34,10680007,27014,1050,13,10681689,27021,1682,1,2732,<b><span style='color:#990033;'>KT
JmBvNpG1XYaFTH9b,11,100627,76,2566388,1,786,1,2567461,27021,1073,1,1859,<b><span style='color:#005F73;'>Morogrim</span></b>
JmBvNpG1XYaFTH9b,11,100627,76,2626467,1,430,2,2627179,27019,712,1,1142,<b><span style='color:#005F73;'>Morogrim</span></b>
JmBvNpG1XYaFTH9b,11,100627,76,2633674,27014,860,3,2634373,27019,699,1,1559,<b><span style='color:#005F73;'>Morogrim</span></b>
JmBvNpG1XYaFTH9b,11,100627,76,2641188,27014,646,4,2641865,27019,677,1,1323,<b><span style='color:#005F73;'>Morogrim</span></b>
JmBvNpG1XYaFTH9b,11,100627,76,2648301,27014,1139,5,2649127,27019,826,1,1965,<b><span style='color:#005F73;'>Morogrim</span></b>
JmBvNpG1XYaFTH9b,11,100627,76,2658683,27014,930,6,2659285,27019,602,1,1532,<b><span style='color:#005F73;'>Morogrim</span></b>
JmBvNpG1XYaFTH9b,11,100627,76,2676997,27014,823,7,2677557,27019,560,1,1383,<b><span style='color:#005F73;'>Morogrim</span></b>
JmBvNpG1XYaFTH9b,11,100627,76,2690149,27014,834,8,2690625,27019,476,1,1310,<b><span style='color:#005F73;'>Morogrim</span></b>
JmBvNpG1XYaFTH9b,11,100627,76,2700460,27014,734,9,2701082,27019,622,1,1356,<b><span style='color:#005F73;'>Morogrim</span></b>
JmBvNpG1XYaFTH9b,11,100627,76,2707410,1,2314,10,2708121,27019,711,1,3025,<b><span style='color:#005F73;'>Morogrim</span></b>
JmBvNpG1XYaFTH9b,11,100627,76,2713201,1,1135,11,2714292,75,1091,1,2226,<b><span style='color:#005F73;'>Morogrim</span></b>
JmBvNpG1XYaFTH9b,11,100627,76,2720814,27014,978,12,2721599,27019,785,1,1763,<b><span style='color:#005F73;'>Morogrim</span></b>
JmBvNpG1XYaFTH9b,11,100627,76,2746965,1,893,13,2747738,27019,773,1,1666,<b><span style='color:#005F73;'>Morogrim</span></b>
JmBvNpG1XYaFTH9b,11,100627,76,2750083,1,1519,14,2750807,34120,724,1,2243,<b><span style='color:#005F73;'>Morogrim</span></b>
JmBvNpG1XYaFTH9b,11,100627,76,2755529,1,280,15,2757217,34120,1688,1,1968,<b><span style='color:#005F73;'>Morogrim</span></b>
JmBvNpG1XYaFTH9b,11,100627,76,2760436,27014,2230,16,2761019,27019,583,1,2813,<b><span style='color:#005F73;'>Morogrim</span></b>
JmBvNpG1XYaFTH9b,11,100627,76,2777909,27014,947,17,2778659,27021,750,1,1697,<b><span style='color:#005F73;'>Morogrim</span></b>
Jr7acqQnwhgmv92j,25,100627,9,3230595,27014,787,1,3231656,75,1061,1,1848,<b><span style='color:#005F73;'>Morogrim</span></b>
Jr7acqQnwhgmv92j,25,100627,9,3246806,27014,940,2,3247804,34120,998,1,1938,<b><span style='color:#005F73;'>Morogrim</span></b>
Jr7acqQnwhgmv92j,25,100627,9,3255058,27014,1140,3,3255867,34120,809,1,1949,<b><span style='color:#005F73;'>Morogrim</span></b>
Jr7acqQnwhgmv92j,25,100627,9,3266214,27014,1738,4,3266599,34120,385,1,2123,<b><span style='color:#005F73;'>Morogrim</span></b>
Jr7acqQnwhgmv92j,25,100627,9,3270649,1,869,5,3271486,75,837,1,1706,<b><span style='color:#005F73;'>Morogrim</span></b>
Jr7acqQnwhgmv92j,25,100627,9,3283129,27014,1057,6,3283589,34120,460,1,1517,<b><span style='color:#005F73;'>Morogrim</span></b>
Jr7acqQnwhgmv92j,25,100627,9,3300662,27014,930,7,3301600,34120,938,1,1868,<b><span style='color:#005F73;'>Morogrim</span></b>
Jr7acqQnwhgmv92j,25,100627,9,3315623,27014,1161,9,3316375,75,752,1,1913,<b><span style='color:#005F73;'>Morogrim</span></b>
Jr7acqQnwhgmv92j,25,100627,9,3320130,1,1206,10,3321261,75,1131,1,2337,<b><span style='color:#005F73;'>Morogrim</span></b>
Jr7acqQnwhgmv92j,25,100627,9,3338638,27014,2235,11,3339251,34120,613,1,2848,<b><span style='color:#005F73;'>Morogrim</span></b>
Jr7acqQnwhgmv92j,25,100627,9,3346117,27014,1084,12,3347400,75,1283,1,2367,<b><span style='color:#005F73;'>Morogrim</span></b>
JrRKwyN7b82dDQPA,20,100731,13,1981881,27014,705,1,1982283,34120,402,1,1107,<b><span style='color:#990033;'>VR
JrRKwyN7b82dDQPA,20,100731,13,1985478,1,601,2,1985598,75,120,1,721,<b><span style='color:#990033;'>VR
JrRKwyN7b82dDQPA,20,100731,13,1988952,27014,830,3,1989188,27021,236,1,1066,<b><span style='color:#990033;'>VR
JrRKwyN7b82dDQPA,20,100731,13,1992201,1,2245,4,1992447,34120,246,1,2491,<b><span style='color:#990033;'>VR
JrRKwyN7b82dDQPA,20,100731,13,1996695,27014,267,5,1997037,75,342,1,609,<b><span style='color:#990033;'>VR
JrRKwyN7b82dDQPA,20,100731,13,2000463,1,145,6,2000731,27019,268,1,413,<b><span style='color:#990033;'>VR
JrRKwyN7b82dDQPA,20,100731,13,2004099,27014,425,7,2004260,34120,161,1,586,<b><span style='color:#990033;'>VR
JrRKwyN7b82dDQPA,20,100731,13,2008262,1,170,8,2008427,75,165,1,335,<b><span style='color:#990033;'>VR
JrRKwyN7b82dDQPA,20,100731,13,2012448,27014,248,9,2012917,75,469,1,717,<b><span style='color:#990033;'>VR
JrRKwyN7b82dDQPA,20,100731,13,2016087,1,608,10,2016369,34120,282,1,890,<b><span style='color:#990033;'>VR
JrRKwyN7b82dDQPA,20,100731,13,2021321,27014,174,11,2021437,34120,116,1,290,<b><span style='color:#990033;'>VR
JrRKwyN7b82dDQPA,20,100731,13,2021332,1,185,12,2021437,34120,105,1,290,<b><span style='color:#990033;'>VR
JrRKwyN7b82dDQPA,20,100731,13,2025470,1,341,13,2025654,75,184,1,525,<b><span style='color:#990033;'>VR
JrRKwyN7b82dDQPA,20,100731,13,2028824,27014,385,14,2029361,75,537,1,922,<b><span style='color:#990033;'>VR
JrRKwyN7b82dDQPA,20,100731,13,2028832,1,393,15,2029361,75,529,1,922,<b><span style='color:#990033;'>VR
JrRKwyN7b82dDQPA,20,100731,13,2031824,1,302,16,2031990,27019,166,1,468,<b><span style='color:#990033;'>VR
JrRKwyN7b82dDQPA,20,100731,13,2036874,27014,167,17,2037146,34120,272,1,439,<b><span style='color:#990033;'>VR
JrRKwyN7b82dDQPA,20,100731,13,2036882,1,175,18,2037146,34120,264,1,439,<b><span style='color:#990033;'>VR
JrRKwyN7b82dDQPA,20,100731,13,2040701,1,170,19,2040862,75,161,1,331,<b><span style='color:#990033;'>VR
JrRKwyN7b82dDQPA,20,100731,13,2043898,27014,208,20,2044253,75,355,1,563,<b><span style='color:#990033;'>VR
JrRKwyN7b82dDQPA,20,100731,13,2047582,1,370,21,2047786,75,204,1,574,<b><span style='color:#990033;'>VR
JrRKwyN7b82dDQPA,20,100731,13,2050751,27014,267,22,2050950,75,199,1,466,<b><span style='color:#990033;'>VR
JrRKwyN7b82dDQPA,20,100731,13,2050765,1,281,23,2050950,75,185,1,466,<b><span style='color:#990033;'>VR
JrRKwyN7b82dDQPA,20,100731,13,2052948,1,451,24,2053223,75,275,1,726,<b><span style='color:#990033;'>VR
JrRKwyN7b82dDQPA,20,100731,13,2055221,1,165,25,2055754,75,533,1,698,<b><span style='color:#990033;'>VR
JrRKwyN7b82dDQPA,20,100731,13,2057800,27014,235,26,2058281,75,481,1,716,<b><span style='color:#990033;'>VR
JrRKwyN7b82dDQPA,20,100731,13,2059791,1,521,27,2060010,75,219,1,740,<b><span style='color:#990033;'>VR
